1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
501	-0.000000	214.902815	0.000000	5.2
502	-0.253278	214.688911	0.002474	6.7
503	-0.000000	214.475573	0.000000	6.4
504	-0.479332	214.262800	0.014105	5.8
505	-1.232189	214.050588	0.010689	5.5
506	-0.901257	213.838936	0.012633	5.5
507	-0.652271	213.627842	0.021648	6.4
508	-0.000000	213.417302	0.000000	5.4
509	-1.510991	213.207314	0.019449	6.1
510	-1.338285	212.997877	0.011555	4.6
511	-1.285897	212.788987	0.011664	6.4
512	-0.517113	212.580642	0.011535	5.4
513	-0.688010	212.372841	0.009799	6.0
514	-1.098247	212.165581	0.016170	5.2
515	-0.446829	211.958859	0.014314	5.5
516	-0.129062	211.752673	0.001583	4.0
517	-0.000000	211.547021	0.000000	4.9
518	-0.783556	211.341902	0.007384	5.0
519	-1.138301	211.137311	0.011617	4.8
520	-0.375074	210.933248	0.004738	5.0
521	-0.600399	210.729710	0.010007	5.8
522	-0.662214	210.526695	0.016599	5.1
523	-0.901564	210.324200	0.007768	4.9
524	-0.538337	210.122224	0.016512	5.1
525	-1.086846	209.920765	0.008418	5.0
526	-0.383736	209.719820	0.005407	4.8
527	-0.332755	209.519387	0.002650	4.9
528	-0.551679	209.319463	0.014565	5.0
529	-0.387613	209.120048	0.003891	5.0
530	-0.567295	208.921139	0.009063	5.2
531	-0.902633	208.722733	0.005849	5.0
532	-0.683200	208.524829	0.012081	5.1
533	-0.954528	208.327425	0.010929	6.0
534	-0.000000	208.130518	0.000000	4.3
535	-0.552517	207.934107	0.006657	5.7
536	-0.998798	207.738189	0.015336	5.0
537	-1.044970	207.542762	0.024951	5.4
538	-1.351905	207.347825	0.010637	6.0
539	-0.615077	207.153376	0.004750	4.2
540	-0.618583	206.959412	0.004522	6.4
541	-0.029297	206.765932	0.002332	5.0
542	-0.000000	206.572933	0.000000	5.5
543	-0.861148	206.380414	0.006826	6.3
544	-0.000000	206.188373	0.000000	5.5
545	-0.000000	205.996807	0.000000	4.0
546	-0.644918	205.805716	0.007673	5.5
